ORIGEN,FLUJO,SEMANA,0,1,2,3,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,cluster
Cuenca,1,23,0,0,0,0,10,0,0,20,0,70,30,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,24,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,25,0,0,0,0,0,0,0,0,0,140,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,26,0,0,0,0,0,0,0,0,0,130,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,Cluster 0
Cuenca,1,27,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,28,0,0,0,0,0,0,0,10,0,70,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,29,0,0,10,0,0,0,0,10,0,90,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,30,0,0,10,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,31,0,0,10,0,10,0,0,0,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Cluster 0
Cuenca,1,32,0,0,10,0,0,0,0,10,0,60,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,33,0,0,20,0,0,0,0,10,0,130,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,Cluster 0
Cuenca,1,34,0,0,0,0,0,0,0,10,0,70,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,Cluster 0
Cuenca,1,35,0,0,10,0,0,0,0,10,0,110,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,36,0,0,10,0,0,0,0,0,0,110,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,37,0,0,10,0,0,0,0,20,0,110,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,38,0,0,20,0,0,0,0,0,0,130,10,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,50,Cluster 0
Cuenca,1,39,0,0,30,0,0,0,0,0,0,140,20,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,Cluster 0
Cuenca,1,40,0,0,10,0,0,0,0,10,0,110,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,41,0,0,10,0,0,0,0,10,0,160,20,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,42,0,0,0,0,0,0,0,0,0,110,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,43,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,20,Cluster 0
Cuenca,1,44,0,10,30,0,0,0,0,0,0,220,20,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,30,Cluster 0
Cuenca,1,45,0,0,0,0,0,0,0,0,0,100,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,46,0,0,10,0,0,0,0,20,0,90,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,Cluster 0
Cuenca,1,47,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Cuenca,1,48,0,0,20,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,49,0,0,30,0,10,0,0,20,0,200,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,20,20,Cluster 0
Cuenca,1,50,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,Cluster 0
Cuenca,1,51,0,0,20,0,0,0,0,0,0,120,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,10,10,Cluster 0
Cuenca,1,52,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,Cluster 0
Guadalajara,1,1,0,0,0,0,0,0,0,30,0,60,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,30,Cluster 0
Guadalajara,1,2,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,3,0,10,10,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,Cluster 0
Guadalajara,1,4,0,0,10,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,5,0,0,20,0,0,0,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,6,0,0,0,0,10,0,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,7,0,0,0,0,0,0,0,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,8,0,0,10,0,10,0,0,40,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,9,0,0,0,0,10,0,0,30,0,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,10,0,0,10,0,0,0,0,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,11,0,0,0,0,0,0,0,40,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,Cluster 0
Guadalajara,1,12,0,0,10,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,Cluster 0
Guadalajara,1,13,0,0,20,0,10,0,0,70,0,110,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,Cluster 0
Guadalajara,1,14,0,0,0,0,0,0,0,20,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,Cluster 0
Guadalajara,1,15,0,0,10,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,16,0,0,10,0,0,0,0,20,0,40,0,0,0,0,10,0,0,0,0,20,0,0,0,0,10,20,0,Cluster 0
Guadalajara,1,17,0,0,0,0,0,0,0,50,0,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,18,0,0,10,0,0,0,0,40,0,140,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,20,Cluster 0
Guadalajara,1,19,0,0,10,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,Cluster 0
Guadalajara,1,20,0,0,0,0,0,0,0,30,0,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,Cluster 0
Guadalajara,1,21,0,0,0,0,0,0,0,60,0,80,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,Cluster 0
Guadalajara,1,22,0,0,10,0,0,0,0,50,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,23,0,0,10,0,0,0,0,30,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Cluster 0
Guadalajara,1,24,0,0,0,0,0,0,0,20,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Cluster 0
Guadalajara,1,25,0,10,0,0,0,0,0,50,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,26,0,0,0,0,0,0,0,20,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,27,0,0,10,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,28,0,10,0,0,10,0,0,40,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,29,0,10,0,0,0,0,0,40,0,50,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,20,Cluster 0
Guadalajara,1,30,0,0,0,0,0,0,0,30,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,31,0,0,0,0,0,0,0,30,0,30,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,Cluster 0
Guadalajara,1,32,0,0,10,10,0,0,0,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Cluster 0
Guadalajara,1,33,0,0,0,0,0,10,0,40,0,70,40,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,34,0,0,10,10,0,0,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,Cluster 0
Guadalajara,1,35,0,0,10,0,0,0,0,30,0,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,36,0,0,0,0,0,0,0,30,0,50,0,0,0,0,0,0,0,10,0,20,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,37,0,0,0,0,0,0,0,50,0,80,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,38,0,0,10,0,0,0,0,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,Cluster 0
Guadalajara,1,39,0,0,20,0,0,0,0,50,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,Cluster 0
Guadalajara,1,40,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Cluster 0
Guadalajara,1,41,0,0,10,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,40,Cluster 0
Guadalajara,1,42,0,0,0,0,0,0,0,30,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,43,0,0,10,0,0,0,0,20,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,44,0,0,0,0,0,0,0,30,0,60,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,20,Cluster 0
Guadalajara,1,45,0,0,20,0,10,0,0,20,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,10,Cluster 0
Guadalajara,1,46,0,0,10,0,0,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,47,0,0,0,0,0,0,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cluster 0
Guadalajara,1,48,0,0,10,0,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,49,0,0,10,0,0,0,0,70,0,120,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30,10,Cluster 0
Guadalajara,1,50,0,0,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Cluster 0
Guadalajara,1,51,0,0,0,0,0,0,0,30,0,40,0,0,0,0,10,0,0,0,0,20,0,0,0,10,0,10,20,Cluster 0
Guadalajara,1,52,0,0,20,0,0,0,0,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,20,0,Cluster 0
Toledo,1,1,0,10,50,0,30,20,0,10,0,250,10,0,0,0,10,0,0,0,0,40,10,0,0,0,0,60,70,Cluster 1
Toledo,1,2,0,0,50,0,40,0,0,20,0,110,10,0,0,0,20,0,0,0,0,20,10,0,0,0,0,50,70,Cluster 1
Toledo,1,3,0,0,50,0,20,20,0,0,0,110,10,0,0,0,20,0,0,0,0,40,10,0,0,10,0,60,80,Cluster 1
Toledo,1,4,0,0,50,0,30,10,0,0,0,100,0,0,0,0,20,0,0,0,0,40,0,0,0,0,0,90,80,Cluster 1
Toledo,1,5,0,10,50,0,40,10,0,0,0,200,10,0,0,0,20,0,0,0,0,0,10,0,0,0,0,110,100,Cluster 1
Toledo,1,6,0,10,40,0,30,20,0,10,0,200,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,70,80,Cluster 1
Toledo,1,7,0,0,60,0,20,20,0,0,0,160,0,0,0,0,20,20,0,0,0,40,30,0,0,0,0,90,60,Cluster 1
Toledo,1,8,0,0,40,0,50,10,0,0,0,220,20,0,0,0,10,10,0,0,0,30,10,0,0,0,0,80,100,Cluster 1
Toledo,1,9,0,0,50,0,60,10,0,10,0,190,0,0,0,0,10,0,0,0,0,40,20,0,0,0,0,130,70,Cluster 1
Toledo,1,10,0,0,60,0,20,30,0,0,0,140,0,0,0,0,10,0,0,0,0,40,10,0,0,0,0,100,80,Cluster 1
Toledo,1,11,0,0,50,0,40,0,0,0,0,160,20,0,0,0,10,0,0,0,0,30,0,0,0,0,0,90,50,Cluster 1
Toledo,1,12,0,0,30,0,30,30,0,10,0,160,10,0,0,0,50,0,0,0,0,40,10,0,0,0,0,110,100,Cluster 1
Toledo,1,13,0,20,70,0,20,30,0,10,0,180,20,0,0,0,20,10,0,0,0,20,20,0,0,0,0,120,80,Cluster 1
Toledo,1,14,0,0,60,0,40,0,0,0,0,150,10,0,0,0,20,0,0,0,0,30,0,0,0,10,0,70,60,Cluster 1
Toledo,1,15,0,10,70,0,40,30,0,20,0,240,10,0,0,0,30,0,0,0,0,50,0,0,0,0,0,150,110,Cluster 1
Toledo,1,16,0,30,70,0,30,0,0,30,0,220,30,0,0,0,30,10,0,10,0,60,10,0,0,0,0,150,120,Cluster 1
Toledo,1,17,0,0,50,0,20,40,0,10,0,180,0,0,0,0,20,0,0,0,10,60,20,0,0,0,0,70,110,Cluster 1
Toledo,1,18,0,0,70,0,60,20,0,0,0,280,50,0,0,0,30,10,0,0,0,70,10,20,0,0,0,120,90,Cluster 1
Toledo,1,19,10,0,60,0,30,20,0,10,0,160,10,0,0,0,10,10,0,0,0,50,20,0,0,10,0,80,70,Cluster 1
Toledo,1,20,0,20,30,0,20,20,0,0,0,140,20,0,0,0,20,0,0,0,0,30,30,0,0,0,0,110,70,Cluster 1
Toledo,1,21,0,20,50,0,60,10,0,10,0,190,0,0,0,0,20,0,0,0,0,40,10,0,0,0,0,70,90,Cluster 1
Toledo,1,22,0,20,80,0,50,40,0,10,0,230,50,0,0,0,0,0,0,0,0,50,10,0,0,20,0,120,110,Cluster 1
Toledo,1,23,0,0,50,0,30,20,0,10,0,180,0,0,0,0,10,0,0,0,0,30,0,0,0,0,10,90,50,Cluster 1
Toledo,1,24,0,10,60,0,20,20,0,0,0,180,20,0,0,0,10,0,0,10,0,40,20,0,0,0,0,90,70,Cluster 1
Toledo,1,25,0,20,70,0,70,40,0,10,0,180,10,0,0,0,20,10,0,0,0,30,0,0,0,0,0,80,130,Cluster 1
Toledo,1,26,0,10,60,0,30,0,0,10,0,140,20,0,0,0,20,10,0,0,0,20,10,0,0,0,0,60,50,Cluster 1
Toledo,1,27,0,10,50,0,20,10,0,0,0,200,30,0,0,0,0,0,0,0,0,20,10,0,0,0,0,60,60,Cluster 1
Toledo,1,28,0,20,60,0,20,10,0,0,0,110,20,0,0,0,0,0,0,10,0,30,20,0,0,0,0,60,70,Cluster 1
Toledo,1,29,0,10,50,0,40,20,0,0,0,100,20,0,0,0,10,0,0,0,0,40,0,20,0,0,0,80,60,Cluster 1
Toledo,1,30,0,20,50,0,40,10,0,0,0,130,20,0,0,0,0,0,0,0,0,10,20,0,0,10,0,60,100,Cluster 1
Toledo,1,31,0,10,50,0,20,30,0,10,0,130,60,0,0,0,10,10,0,0,0,30,30,0,0,10,0,60,70,Cluster 1
Toledo,1,32,0,0,70,0,30,30,0,0,0,150,30,0,0,0,30,0,0,0,0,40,50,0,0,10,0,110,130,Cluster 1
Toledo,1,33,0,0,60,0,30,70,0,40,0,180,60,0,0,0,10,10,0,0,0,40,20,0,0,10,10,130,100,Cluster 1
Toledo,1,34,0,0,50,0,30,10,0,0,0,90,30,0,0,0,10,0,0,0,0,40,0,0,0,0,0,50,40,Cluster 1
Toledo,1,35,0,10,40,0,20,10,0,0,0,120,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,60,80,Cluster 1
Toledo,1,36,0,0,30,0,50,0,0,0,0,100,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,70,80,Cluster 1
Toledo,1,37,0,10,70,0,30,20,0,0,0,170,30,0,0,0,20,0,0,0,0,40,20,0,0,0,0,40,100,Cluster 1
Toledo,1,38,0,10,50,0,30,30,0,0,0,190,0,0,0,0,20,0,0,10,0,40,0,0,0,10,0,100,100,Cluster 1
Toledo,1,39,0,0,60,0,30,20,0,0,0,190,50,0,0,0,20,10,0,0,0,30,30,0,0,20,0,130,100,Cluster 1
Toledo,1,40,0,0,60,0,50,10,0,0,0,270,0,0,0,0,30,10,0,0,0,50,10,0,0,0,0,90,70,Cluster 1
Toledo,1,41,0,10,50,0,40,20,10,10,0,280,20,0,0,0,30,0,0,0,0,40,0,0,0,0,10,90,180,Cluster 1
Toledo,1,42,0,0,40,0,30,30,0,0,0,170,0,0,0,0,30,0,0,10,0,30,20,0,0,0,0,110,110,Cluster 1
Toledo,1,43,0,20,80,0,20,10,0,0,0,190,20,0,0,0,20,0,0,0,0,40,10,0,0,0,0,80,90,Cluster 1
Toledo,1,44,0,20,90,0,70,40,0,20,0,300,0,0,0,0,50,10,0,10,10,50,10,0,0,0,0,220,170,Cluster 1
Toledo,1,45,0,20,50,0,30,10,0,10,0,140,10,0,0,0,20,10,0,0,0,20,10,0,0,0,0,40,60,Cluster 1
Toledo,1,46,0,0,40,0,30,20,0,0,0,190,10,0,0,0,20,0,0,0,0,20,0,0,0,0,0,80,60,Cluster 1
Toledo,1,47,0,0,50,0,40,0,0,10,0,120,0,0,0,0,30,20,0,0,0,40,10,0,0,0,0,90,80,Cluster 1
Toledo,1,48,0,10,60,0,40,10,0,0,0,170,0,0,0,0,10,0,0,0,0,40,20,0,0,0,0,80,40,Cluster 1
Toledo,1,49,0,10,100,0,70,40,0,10,0,390,20,0,0,0,40,10,0,0,0,90,10,0,0,10,10,200,120,Cluster 1
Toledo,1,50,0,0,20,0,20,20,0,0,0,90,10,0,0,0,10,0,0,0,0,30,10,0,0,10,0,70,30,Cluster 1
Toledo,1,51,0,0,50,0,30,30,0,0,0,170,10,0,0,0,20,0,0,0,20,40,20,0,0,0,0,140,80,Cluster 1
Toledo,1,52,0,0,60,0,50,20,0,0,0,150,0,0,0,0,20,0,0,0,0,60,10,0,0,0,0,50,100,Cluster 1
